orderNum,text,url,millisecondsOnPage,responseDelay,subjectId,response
3,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_instruments/substance_injection_instruments110.jpg,4680,4680,AV940,50
3,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_faces/control_tools_faces69.jpg,2850,1825,AL914,0
3,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_hands/substance_injection_hands077.jpg,10985,8780,AU922,95
3,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_hands/substance_injection_hands080.jpg,16325,9530,AR005,70
3,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools/control_tools18.jpg,10480,8750,AL473,0
3,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_faces/control_tools_faces68.jpg,4175,2815,AL550,0
3,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance/substance013.jpg,6665,3070,AL016,99
3,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_hands/substance_hands024.jpg,3140,1750,AR868,71
3,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_hands/substance_hands032.jpg,11935,3880,AW709,88
3,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments_hands/substance_instruments_hands057.jpg,4380,3125,AQ029,98
4,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_hands/control_tools_hands47.jpg,27390,26620,AL473,0
4,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools/control_tools24.jpg,9450,7720,AR005,0
4,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_objects/control_objects10.jpg,6605,6065,AL016,0
4,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_injection_hands/substance_injection_hands077.jpg,8630,7085,AW709,1
4,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance/substance013.jpg,5080,3010,AQ029,1
4,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments_hands/substance_instruments_hands072.jpg,12090,10325,AU922,1
4,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_activities_faces/substance_activities_faces095.jpg,22395,20645,AR560,1
4,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance/substance008.jpg,7560,6905,AR868,1
4,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_hands/control_tools_hands45.jpg,8835,8240,AL550,0
4,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_activities_faces/substance_activities_faces103.jpg,9880,9255,AL914,1
4,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_activities_faces/substance_activities_faces094.jpg,9290,4145,AV940,1
4,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools/control_tools24.jpg,4525,4525,AR005,5
4,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_objects/control_objects10.jpg,5685,2765,AL016,9
4,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_injection_hands/substance_injection_hands077.jpg,5325,3755,AW709,1
4,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance/substance013.jpg,3945,3060,AQ029,3
4,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_hands/control_tools_hands47.jpg,16865,16865,AL473,5
4,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_activities_faces/substance_activities_faces095.jpg,11290,4090,AR560,3
4,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance/substance008.jpg,11060,9740,AR868,5
4,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments_hands/substance_instruments_hands072.jpg,18200,16115,AU922,2
4,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_hands/control_tools_hands45.jpg,5990,3075,AL550,5
4,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_activities_faces/substance_activities_faces103.jpg,5645,4105,AL914,2
4,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_activities_faces/substance_activities_faces094.jpg,5795,4380,AV940,2
4,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools/control_tools24.jpg,6305,5205,AR005,1
4,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments_hands/substance_instruments_hands072.jpg,7635,5425,AU922,7
4,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_objects/control_objects10.jpg,3270,2405,AL016,1
4,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_hands/substance_injection_hands077.jpg,22295,8035,AW709,6
4,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance/substance013.jpg,4135,2895,AQ029,8
4,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_activities_faces/substance_activities_faces095.jpg,4345,2625,AR560,7
4,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands47.jpg,5225,3885,AL473,1
4,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance/substance008.jpg,5940,3815,AR868,1
4,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_activities_faces/substance_activities_faces094.jpg,8985,4980,AV940,7
4,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands45.jpg,5435,3835,AL550,1
4,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_activities_faces/substance_activities_faces103.jpg,5150,3795,AL914,7
4,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments_hands/substance_instruments_hands072.jpg,5960,4005,AU922,100
4,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_hands/substance_injection_hands077.jpg,8185,5325,AW709,100
4,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools/control_tools24.jpg,8100,4625,AR005,1
4,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance/substance008.jpg,4840,3395,AR868,73
4,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_activities_faces/substance_activities_faces095.jpg,5575,3790,AR560,78
4,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands47.jpg,4375,2800,AL473,0
4,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_activities_faces/substance_activities_faces094.jpg,6615,4685,AV940,97
4,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance/substance013.jpg,2970,1930,AQ029,99
4,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_activities_faces/substance_activities_faces103.jpg,4365,3105,AL914,88
4,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_objects/control_objects10.jpg,6245,4700,AL016,1
4,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands45.jpg,9485,7675,AL550,0
4,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_hands/control_tools_hands45.jpg,7980,6550,AL550,100
4,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments_hands/substance_instruments_hands072.jpg,11435,9430,AU922,99
4,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance/substance008.jpg,7225,4515,AR868,71
4,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_hands/substance_injection_hands077.jpg,12880,3700,AW709,98
4,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_activities_faces/substance_activities_faces095.jpg,5615,4670,AR560,99
4,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_hands/control_tools_hands47.jpg,13810,2330,AL473,20
